Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Alpha,Trigger_Up,Trigger_Down
VTRS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3441316760295036,0.013921006961003209,0,0.4789473684210527,0.11888888888888888,0.01
MU,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.20958869886381482,0.061882028054028884,0,0.37473684210526315,0.44555555555555554,-0.4344444444444444
C,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.11488864989203411,0.05304853556188661,0,0.06210526315789474,0.11888888888888888,-0.8788888888888888
DVN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.26209078920105083,-0.17620511329208371,0,0.2705263157894737,0.6633333333333333,-0.2122222222222222
WMT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2307313765247257,0.15573801635342457,0,0.01,0.22777777777777777,-0.5455555555555556
APH,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.4101754445318224,0.18821093979037906,0,0.06210526315789474,0.01,-0.4344444444444444
MS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.35638936363039464,0.11256726408634302,0,0.06210526315789474,0.01,0.01
PPL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1715250791340899,0.057824673968725,0,0.21842105263157896,0.22777777777777777,-0.6566666666666666
SONY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2660785567119898,-0.024624938121054422,0,0.37473684210526315,0.22777777777777777,0.01
WFC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.187926415781027,0.035827928822156796,0,0.5310526315789474,0.01,0.01
PFE,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.23984272031763726,0.04500744897773782,0,0.5831578947368421,0.01,0.01
PCG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.20000983440488707,0.12966664254353097,0,0.6352631578947369,0.01,0.01
RIG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.6297491389161998,-0.19398498174504492,0,0.4789473684210527,0.11888888888888888,0.01
CCL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.35522042117488567,-0.2582426656952718,0,0.5310526315789474,0.22777777777777777,0.01
B,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.16497761485641876,0.02978053457042741,0,0.6873684210526316,0.01,0.01
CSCO,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.04095320726113988,-0.11295414485786588,0,0.01,0.5544444444444444,-0.5455555555555556
HAL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.4123241059954568,0.0348527288849921,0,0.11421052631578947,0.22777777777777777,-0.8788888888888888
LOW,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1996491655919646,0.21221079628099407,1,0.11421052631578947,0.01,0.01
CSX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3374846449721942,0.15825584923657815,0,0.6873684210526316,0.01,0.01
WDC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.4477138651828293,0.1026444455100193,0,0.21842105263157896,0.6633333333333333,-0.4344444444444444
NOK,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.14939367434740375,0.15318636727875032,1,0.4268421052631579,0.01,-0.2122222222222222
HD,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.13839116108269578,-0.2177113702345068,0,0.6873684210526316,0.01,0.01
MNST,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.7597429971790226,-0.16407387681975116,0,0.21842105263157896,0.01,-0.7677777777777777
SBUX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.15318956815737061,-0.11031062732005377,0,0.7394736842105263,0.01,0.01
RF,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.0765837376408216,0.0017992201166039,0,0.16631578947368422,0.01,-0.8788888888888888
IPG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.13828040225214297,-0.41357827283562826,0,0.6873684210526316,0.01,0.01
VLY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.19449088437433,-0.056203711193471395,0,0.32263157894736844,0.01,-0.5455555555555556
UNH,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3732910923392826,0.3307387265784832,0,0.21842105263157896,0.01,0.01
NGD,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2666198067361414,-0.04515057148157695,0,0.5831578947368421,0.01,0.01
HL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.7157261571943332,-0.11631883838863619,0,0.37473684210526315,0.44555555555555554,-0.3233333333333333
SLB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3741722574034313,-0.043458425021341104,0,0.01,0.7722222222222221,-0.99
CMCSA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2665940502226516,0.1950299248910632,0,0.7394736842105263,0.01,0.01
EXAS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2280808266285243,-0.09379895394223735,0,0.37473684210526315,0.99,-0.2122222222222222
BAX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.21959668445291028,-0.09813000063077142,0,0.6352631578947369,0.01,0.01
NEE,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.13007415015191076,0.0961840738182282,0,0.37473684210526315,0.01,0.01
BKR,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3237881101096693,0.05202673707511618,0,0.16631578947368422,0.11888888888888888,-0.99
AMD,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.6358081049132841,0.2350572603587909,0,0.6873684210526316,0.01,0.01
LEN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.22862615822110008,-0.19043892899749018,0,0.6873684210526316,0.01,0.01
KO,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.0820646963749314,0.10040311973719872,1,0.5831578947368421,0.01,0.01
CPRT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.10293138030263109,-0.10829699473970819,0,0.16631578947368422,0.22777777777777777,-0.99
BP,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.151112017544928,-0.1580198253875268,0,0.01,0.33666666666666667,-0.4344444444444444
XOM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1583832354712649,0.13725076814731732,0,0.6873684210526316,0.01,0.01
JHX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2369428270626856,-0.14702596444635951,0,0.6873684210526316,0.01,0.01
ABT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1355488394248488,0.1084193431616168,0,0.6873684210526316,0.01,0.01
ITUB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.7658301258669012,-0.19432830013454122,0,0.2705263157894737,0.01,0.01
^VIX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.609755756910915,0.20165353260566513,0,0.6352631578947369,0.01,0.01
APA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3985307720864537,-0.07904726444356022,0,0.11421052631578947,0.44555555555555554,0.01
SHEL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1561958078051717,-0.03416210187309138,0,0.7394736842105263,0.01,0.01
CNQ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.46911070897465734,0.08207964292474247,0,0.01,0.7722222222222221,-0.10111111111111111
TEVA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.12016608243873145,0.10037678451831543,0,0.01,0.44555555555555554,-0.10111111111111111
BCS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1389721455748594,0.23446094066324588,1,0.7394736842105263,0.01,0.01
LYG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.16350797598776187,-0.005388855933198705,0,0.16631578947368422,0.01,-0.10111111111111111
TSCO,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3472534634890854,-0.1346279070580723,0,0.01,0.5544444444444444,-0.4344444444444444
VZ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.07561223635847361,0.021117442032073896,0,0.21842105263157896,0.7722222222222221,-0.6566666666666666
BMY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.055995248485269496,-0.03703991691430429,0,0.11421052631578947,0.6633333333333333,-0.5455555555555556
NEM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.0677651021131503,0.022544112906119605,0,0.06210526315789474,0.99,-0.99
USB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.10514939401170288,0.13291992367250813,1,0.5310526315789474,0.01,0.01
CLF,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.6432559292731869,-0.23785492609624845,0,0.6873684210526316,0.01,0.01
BBD,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.5770267413414558,-0.1790434989626917,0,0.11421052631578947,0.33666666666666667,-0.2122222222222222
DIS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.10920378339272747,0.15722862881174288,1,0.21842105263157896,0.01,-0.5455555555555556
LUV,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2398962508663587,-0.21723797406025103,0,0.01,0.01,0.01
WIT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.31185122047283376,-0.41528292425300495,0,0.6873684210526316,0.01,0.01
BSX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.5191177632662881,-0.0126870876394138,0,0.11421052631578947,0.33666666666666667,-0.10111111111111111
BB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.5085033012079327,-0.44931778348404927,0,0.2705263157894737,0.01,0.01
LNW,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.28203661820017606,0.09749202288610372,0,0.32263157894736844,0.01,-0.3233333333333333
CVX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.19772479821699385,0.11023397648056749,0,0.7394736842105263,0.01,0.01
BBWI,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.11914004594870421,0.08833955802976519,0,0.16631578947368422,0.6633333333333333,-0.99
FAST,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1990267822228365,0.1126018530661847,0,0.32263157894736844,0.44555555555555554,-0.6566666666666666
CCJ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.8504867217873033,0.07195673156926102,0,0.11421052631578947,0.11888888888888888,0.01
GOOG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.17380580618537736,-0.04477034888603669,0,0.4268421052631579,0.5544444444444444,-0.10111111111111111
ES,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.16429698820508662,0.258615780877297,1,0.6352631578947369,0.01,0.01
KR,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.16108877432210153,0.12493520446101114,0,0.6352631578947369,0.01,0.01
HPQ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.04079450622692281,0.025427052574515,0,0.01,0.8811111111111111,-0.99
IRM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3422586668339197,-0.058121821574918096,0,0.01,0.5544444444444444,-0.2122222222222222
ON,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.32384556887570803,-0.13134216546550528,0,0.37473684210526315,0.5544444444444444,-0.2122222222222222
AZN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2851197497309113,-0.036997608055997194,0,0.6873684210526316,0.01,0.01
TGT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.16217625674383937,-0.2704953059138072,0,0.6873684210526316,0.01,0.01
HST,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.28221351742611095,0.09232129933144637,0,0.6873684210526316,0.01,0.01
T,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.39050634960058894,0.11899521790997446,0,0.37473684210526315,0.01,0.01
GOOGL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1738055408808345,-0.0447720244551236,0,0.4268421052631579,0.5544444444444444,-0.10111111111111111
LUMN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.12513677496694872,0.13423028148394966,1,0.6873684210526316,0.01,0.01
VALE,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.5001576375981545,0.1597482869158316,0,0.16631578947368422,0.11888888888888888,-0.6566666666666666
TJX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.036363474139434505,-0.0321417148437071,0,0.2705263157894737,0.6633333333333333,-0.7677777777777777
CRM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.4363498149333671,-0.7322230243480078,0,0.6873684210526316,0.01,0.01
NFLX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.15973070737255207,-0.058227554692588515,0,0.6352631578947369,0.01,0.01
LRCX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1162405265378054,-0.11886905304016453,0,0.7394736842105263,0.01,0.01
CDE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1822953047683897,-0.163655591189312,0,0.6873684210526316,0.11888888888888888,-0.10111111111111111
ORCL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.11759918697860006,0.19648807198219811,1,0.6352631578947369,0.01,0.01
AMZN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.4241164445462244,0.17485558780294397,0,0.01,0.11888888888888888,-0.3233333333333333
ASX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.23913271018078633,0.1102768014930874,0,0.6352631578947369,0.01,0.01
PTEN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2490393831142084,-0.3936309775717376,0,0.32263157894736844,0.01,0.01
FHN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.07035420827657139,0.0031875381517210977,0,0.01,0.6633333333333333,-0.7677777777777777
KMB,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.11498280010897101,0.018020257526589395,0,0.5831578947368421,0.01,0.01
OXY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.09676623680016952,-0.21512517244197601,0,0.791578947368421,0.01,0.01
ERIC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2936230103146634,-0.10765240336621729,0,0.01,0.33666666666666667,-0.5455555555555556
AES,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1431266349974156,-0.05827105665821199,0,0.4789473684210527,0.11888888888888888,-0.7677777777777777
MSTR,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.334663798210975,-0.620078682120399,0,0.6873684210526316,0.01,0.01
MRK,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.11586116843402773,-0.053859952854598006,0,0.21842105263157896,0.01,0.01
NVDA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.35599665868022656,0.30998060047683207,0,0.7394736842105263,0.01,0.01
CAG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.14983869070212383,0.03875180842741259,0,0.6352631578947369,0.01,0.01
MCHP,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.26197444910311757,0.08744531269582921,0,0.4268421052631579,0.01,0.01
FE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1368854258525105,-0.017506470837352593,0,0.6352631578947369,0.01,0.01
BA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.18475188476652885,0.09108296437251188,0,0.5831578947368421,0.01,-0.10111111111111111
NVO,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.27044196680419447,0.20032804287771727,0,0.6352631578947369,0.01,0.01
EQT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.23934267955565333,0.1971265329887453,0,0.6352631578947369,0.01,0.01
INFY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.38116143971803024,-0.18675416563004396,0,0.6873684210526316,0.01,0.01
UMC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.11755162177960309,-0.015798186174779485,0,0.6873684210526316,0.01,0.01
JNJ,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1720343257819098,-0.059343564024944576,0,0.4789473684210527,0.01,0.01
PBR-A,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.3052454493664791,-0.5145248754447095,0,0.11421052631578947,0.44555555555555554,0.01
KEY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0109683074644171,-0.1264375968783078,0,0.2705263157894737,0.99,-0.99
CNC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.365556848718764,-0.11980240469918829,0,0.5310526315789474,0.01,0.01
MDLZ,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.021903205852881906,-0.1363548720361905,0,0.37473684210526315,0.11888888888888888,-0.8788888888888888
MDT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.22774294591388658,0.032380288406858,0,0.4268421052631579,0.01,0.01
GAP,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.17474904372932798,-0.13629293764141648,0,0.6873684210526316,0.01,0.01
MSFT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1821821106921996,-0.019896772012623,0,0.5310526315789474,0.01,0.01
GSK,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2232933834030525,-0.09997029082165189,0,0.01,0.22777777777777777,-0.7677777777777777
TXN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1427290972099049,-0.08838305548861042,0,0.6873684210526316,0.11888888888888888,0.01
GGB,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.3032730675513933,-0.27020312839172334,0,0.06210526315789474,0.33666666666666667,-0.4344444444444444
KGC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1570839504412924,0.020134475667776385,0,0.6873684210526316,0.01,0.01
PLUG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2682121013400977,-0.4941075260694079,0,0.06210526315789474,0.8811111111111111,-0.5455555555555556
INTC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2651422403514458,0.02633193689127759,0,0.21842105263157896,0.44555555555555554,-0.99
ABEV,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.24686853744747483,0.41683734619151813,1,0.7394736842105263,0.01,0.01
FCX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.17007403526118264,0.0855056923047729,0,0.4789473684210527,0.22777777777777777,-0.8788888888888888
EQNR,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.35569317008572826,0.12658266129945103,0,0.01,0.5544444444444444,-0.3233333333333333
NKE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.33372039970732476,0.1416391003606075,0,0.5310526315789474,0.01,0.01
AAPL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2867910969567486,0.4135152325707895,1,0.7394736842105263,0.01,0.01
AMAT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2319446944891535,0.22158682592431325,0,0.6352631578947369,0.01,0.01
IAG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.29620834074648106,0.12625573855771902,0,0.2705263157894737,0.5544444444444444,-0.10111111111111111
HBAN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.11558284306338673,-0.29842598168318096,0,0.16631578947368422,0.01,-0.10111111111111111
F,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.8027742506688142,0.1037175759278076,0,0.5831578947368421,0.01,0.01
BAC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.05185112195883989,-0.05890738877537162,0,0.5831578947368421,0.01,0.01
TU,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1128503411011916,0.08144508771658635,0,0.5831578947368421,0.01,0.01
MRVL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.4366573542972247,-0.08470184060589388,0,0.01,0.01,-0.5455555555555556
QCOM,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.333977780621803,0.1465231944800737,0,0.5831578947368421,0.01,0.01
EXC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1573507297153296,0.23080566856808707,1,0.5310526315789474,0.01,0.01
PBR,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.20686299841905426,-0.2418760807574935,0,0.06210526315789474,0.6633333333333333,-0.7677777777777777
TSM,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.23713880116333705,-0.0115552408247661,0,0.7394736842105263,0.01,0.01
CTRA,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.37166585781055494,0.005931767744251961,0,0.6352631578947369,0.01,0.01
VTRS,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.25909185176788935,-0.10581655817385446,0,0.6352631578947369,0.01,0.01
MU,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.33923597198122823,-0.04438112608965229,0,0.5831578947368421,0.01,0.01
C,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1525359008960982,-0.17198338601306262,0,0.01,0.5544444444444444,-0.4344444444444444
DVN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.10557001629594079,-0.0037085716815432965,0,0.37473684210526315,0.33666666666666667,-0.4344444444444444
WMT,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.18988109761058922,-0.03389052304278254,0,0.01,0.01,-0.4344444444444444
APH,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.26168879831027037,-0.10708761926944503,0,0.4789473684210527,0.01,-0.2122222222222222
MS,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.240939755527465,-0.04025406698562134,0,0.6352631578947369,0.01,0.01
PPL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0893133420901366,0.08197316661465653,0,0.11421052631578947,0.11888888888888888,-0.99
SONY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.175874057295083,-0.1456418328395372,0,0.16631578947368422,0.11888888888888888,-0.2122222222222222
WFC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.035827928822156796,-0.0064956522052759015,0,0.5310526315789474,0.01,0.01
PFE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.09486521145865238,0.043241814045715095,0,0.01,0.01,0.01
PCG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.1707242572143602,-0.2096147942323022,0,0.6352631578947369,0.01,0.01
RIG,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.18147679419672413,0.2927695637537621,1,0.791578947368421,0.01,0.01
CCL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.3134455337200017,0.023331226781088545,0,0.37473684210526315,0.01,0.01
B,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.17401354960425341,0.0496709400935155,0,0.06210526315789474,0.8811111111111111,-0.99
CSCO,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.3818275756562537,0.0694664520309584,0,0.5831578947368421,0.01,0.01
HAL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.26637990035079473,-0.013275497243372705,0,0.01,0.5544444444444444,-0.6566666666666666
LOW,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2886539290868741,-0.175848306441373,0,0.6873684210526316,0.01,0.01
CSX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.23843871610386763,0.24711258279438028,1,0.7394736842105263,0.01,0.01
WDC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2129781610156123,-0.0844103328097808,0,0.2705263157894737,0.33666666666666667,-0.4344444444444444
NOK,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.2921714475139594,-0.07696873390354442,0,0.21842105263157896,0.01,0.01
HD,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.32011297212330087,-0.015692961258458524,0,0.5831578947368421,0.01,0.01
MNST,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.4180090794848982,0.12586555343363282,0,0.7394736842105263,0.01,0.01
